user,location,tweet,Date,Tweet Coordinates
Widner34230365,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 11:36:23,
gregd43465771,"Ohio, USA",RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:28:58,
drarpanmitra,Kolkata,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 11:22:36,
shreekantjhala,,RT @AlphaWo40963407: The White House has nominated Adm. John “Lung” Aquilino to serve as the next leader of U.S. Indo-Pacific Command https…,2020-12-06 11:20:15,
bartelds,Western Europe,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:19:42,
kubraldmr,"Istanbul, Turkey","The group, including the aircraft carrier Queen Elizabeth, is expected to conduct joint exercises with the US milit… https://t.co/Yl3QxhEq2p",2020-12-06 11:19:20,
polytwonk,Englandshire,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:19:13,
eunice811228,Taiwan,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 11:18:10,
wildgees8,北緯35度21分39秒、東経138度43分39,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:17:15,
TakuTamaki,"Leicester, England",RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:17:04,
VietNameXchange,QP92+8P,RT @9DashLine: UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese forces exp…,2020-12-06 11:17:01,
9DashLine,,UK to send aircraft carrier strike group to waters near Japan https://t.co/BYY86RMpDb Drills with US and Japanese f… https://t.co/EXmQDOGSlN,2020-12-06 11:14:31,
alybraly,,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 11:07:56,
keithmfitz,Boston - Singapore - Thailand,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 11:03:41,
Rory_Medcalf,Canberra,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 11:02:27,
neotechkitchen,,Britain to send aircraft carrier strike group to waters near Japan  https://t.co/owFjMw1Vu4,2020-12-06 10:50:06,
bhadra81raj,"गुजरात , भारत",RT @AlphaWo40963407: The White House has nominated Adm. John “Lung” Aquilino to serve as the next leader of U.S. Indo-Pacific Command https…,2020-12-06 10:40:21,
Anon_Lobo,,RT @jordanpouille: UK to send aircraft carrier strike group to waters near Japan https://t.co/ioDLg3jFjj,2020-12-06 10:35:50,
Sikder___,🇧🇩 Bangladesh🇧🇩,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 10:35:48,
jhwygirl,Missoula,RT @jordanpouille: UK to send aircraft carrier strike group to waters near Japan https://t.co/ioDLg3jFjj,2020-12-06 10:35:11,
perryblair59,,UK to send aircraft carrier strike group to waters near Japan https://t.co/RDrKeOG7ba,2020-12-06 10:34:27,
mizuotiyuki,Japan,"Welcome
🇬🇧🤝🇯🇵

https://t.co/1eHiuezahf",2020-12-06 10:32:42,
B237398917B1,日本,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 10:32:08,
RajaJanardhan,Kumbakonam & Chennai.,"RT @jmohanmalik: “Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is bringin…",2020-12-06 10:27:43,
AlphaWo40963407,India,The White House has nominated Adm. John “Lung” Aquilino to serve as the next leader of U.S. Indo-Pacific Command https://t.co/LmjQ1QCDdO,2020-12-06 10:26:42,
WwLlXu,我生本無鄉，心安是歸處。....  會當凌絕頂，一覽眾山小。,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 10:24:03,
CSPANnow,,"1-Sen. Duckworth Discussion on U.S. Alliances in Indo-Pacific
2-Joel Bakan, ""The New Corporation""
3-American Histor… https://t.co/Tz0Zm5Gibd",2020-12-06 10:06:05,
smsvdt1910,ヒッパー提督と愉快な大型巡洋艦たち,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 10:03:26,
Noriko44558697,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 10:02:54,
wadakashiho,JAPAN,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 10:02:38,
CSEAS_JGU,O.P. Jindal Global University,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 10:01:08,
Breakingnieuws1,,RT @SciteCito: UK to send aircraft carrier strike group to waters near Japan https://t.co/QlOCHegoG9,2020-12-06 10:00:35,
Gh0str1dr91,,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 10:00:06,
jmohanmalik,Paradise,"“Ironically, China’s quest for resources, markets &amp; bases following the direction taken by old imperial powers..is… https://t.co/FnbBkC7vx0",2020-12-06 09:58:51,
AB1ackSheep,Ad Lucem,RT @SciteCito: UK to send aircraft carrier strike group to waters near Japan https://t.co/QlOCHegoG9,2020-12-06 09:56:44,
SciteCito,,UK to send aircraft carrier strike group to waters near Japan https://t.co/QlOCHegoG9,2020-12-06 09:55:42,
Distant_Witness,Southeast Asia,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 09:54:14,
alert5,Singapore,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 09:53:48,
davidyin44,Palo Alto,UK to send aircraft carrier strike group to waters near Japan https://t.co/Ei7E5OM45V,2020-12-06 09:53:42,
Wolfsrudeltakti,"Chiba-ken, Japan",RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 09:51:02,
tupacshakurmofo,Aether,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 09:48:02,
FHAeromedia,The Netherlands,RT @PACAF: B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Pacific region. #…,2020-12-06 09:46:08,
DaveAnd42178699,"Florida, USA","RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 09:44:42,
jordanpouille,"Blois, Pékin",UK to send aircraft carrier strike group to waters near Japan https://t.co/ioDLg3jFjj,2020-12-06 09:42:42,
Ocean16931376,,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 09:41:58,
PACAF,Indo-Pacific Region,B-1s have arrived from Ellsworth Air Force Base as a part of our latest Bomber Task Force deployed to the Indo-Paci… https://t.co/Is5pIGO1zD,2020-12-06 09:38:22,
SherryJosh85,"Gloucester, England",RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 09:24:06,
BRI_SL,Sri Lanka,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 09:13:43,
GtOpinion,"北京, 中华人民共和国",RT @globaltimesnews: The core of Indo-Pacific Strategy is to contain China’s devt in SW Asia. #India hopes to use the strategy and its rela…,2020-12-06 09:09:22,
ObeGao,Indonesia,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 09:07:54,
CSPANnow,,"1-Sen. Duckworth Discussion on U.S. Alliances in Indo-Pacific
2-Author Discussion on Pathogens &amp; Pills
3-The Civil… https://t.co/ZbIUkSDXzO",2020-12-06 09:06:05,
jayantmenon,Singapore,"RT @Amitendu1: #IndoPacific vs #AsiaPacific Whether it be A Biden presidency ‘revenge’;or a more generic comeback of #AsiaPacific, switchov…",2020-12-06 09:00:44,
KyleWOrton,"London and Wirral, Britain","RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 08:43:31,
AmandaEverall2,"Hamilton Hill, Perth (WA)","RT @9NewsAUS: Australia's Foreign Minister has mapped out her vision for the Indo-Pacific, as tension continues with our largest trading pa…",2020-12-06 08:34:43,
Lee07220305,,@FinancialTimes Not just EU. Indo-pacific countries too!,2020-12-06 08:29:00,
thaibinhKT,,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 08:26:24,
X10761611,Berlin,RT @AirSpecInt: UK to send aircraft carrier strike group to waters near Japan https://t.co/gFMrnYyuce,2020-12-06 08:18:20,
MADinMelbourne,,"""is the #BRI being weaponised as a launching pad for a sinocentric eco system that will upend the existing rules ba… https://t.co/ReHiJJodls",2020-12-06 08:10:26,
orfonline,India,Canada’s 21st century prosperity will in large part depend on how we engage key actors in Indo-Pacific. The region… https://t.co/FzkhpwbIfw,2020-12-06 08:10:00,
Maite44173769,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 08:08:32,
AmDistant,,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 07:57:24,
wiz_kak,"Washington, DC","RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 07:42:56,
polytwonk,Englandshire,RT @Kurumi_HC: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/NA4ti92SKi,2020-12-06 07:35:22,
Kurumi_HC,,UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/NA4ti92SKi,2020-12-06 07:28:43,
Surya_r8,,"RT @davidfrawleyved: Time for Tamil Nadu to change in a fundamental manner, honoring its spiritual and dharmic roots. Can transform India a…",2020-12-06 07:25:17,
dedidinarto,Singapore,"RT @NikkeiAsia: INDO-PACIFIC | THE BRITISH ARE COMING
U.K.'s Royal Navy is said to be planning a rare excursion to the Western Pacific in e…",2020-12-06 07:15:08,
taiwannabe,Far West,RT @JackKSoh: Xi has single-handedly saved the defence forces &amp; industries in the West from cutbacks by replacing the waning Russia with Ch…,2020-12-06 07:08:03,
KathMorrow90,"UK, US, Australia mainly.","RT @MarisePayne: Australia’s work in the Indo Pacific, remarks here  ➡️ https://t.co/VdOWwYwnyi",2020-12-06 07:06:19,
ShahYezzi,,UK to send aircraft carrier strike group to waters near Japan https://t.co/I7qUoOpxC1,2020-12-06 06:53:24,
olbrefr,Belgium and alsoTagum,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 06:51:41,
StarColombo,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 06:42:27,
KBRI_Ottawa,"Ottawa, ON",RT @akjailani: The Relevance of the ASEAN Outlook on Indo – Pacific amidst Covid-19 https://t.co/8R8hNGbSjR,2020-12-06 06:28:23,
MarkWar95942014,,RT @niccijsmith: Former Nato chief @AndersFoghR tells @TelegraphWorld that Europe needs to be more engaged in the Indo-Pacific region and t…,2020-12-06 06:25:05,
ConchaTacoLady,ғɪɴᴅɪɴɢ ᴀ ᴍɪᴅᴅʟᴇ ɢʀᴏᴜɴᴅ ᴘʟᴀɴᴇᴛ,RT @niccijsmith: Former Nato chief @AndersFoghR tells @TelegraphWorld that Europe needs to be more engaged in the Indo-Pacific region and t…,2020-12-06 06:24:55,
hulonghua_2016,华盛顿,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 06:21:57,
j_olsen,"Georgia, USA",RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 06:18:58,
cutry6,United States,"Adm. Philips Davidson, Commander of US Indo-Pacific Command, confirmed, for the first time from the US military sid… https://t.co/rywPVUlD8m",2020-12-06 06:16:09,
jacksparrowbanp,บ้านโป่ง,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 06:15:45,
freeWorld2,liberal. Animal politicum,RT @niccijsmith: Rasmussen urged EU nations to support Indo-Pacific allies with more freedom of navigation operations in the South China Se…,2020-12-06 06:15:34,
YAN_YAN1206,,RT @globaltimesnews: The core of Indo-Pacific Strategy is to contain China’s devt in SW Asia. #India hopes to use the strategy and its rela…,2020-12-06 06:14:56,
freeWorld2,liberal. Animal politicum,RT @niccijsmith: Former Nato chief @AndersFoghR tells @TelegraphWorld that Europe needs to be more engaged in the Indo-Pacific region and t…,2020-12-06 06:14:27,
RadCentrism,United States,RT @niccijsmith: Former Nato chief @AndersFoghR tells @TelegraphWorld that Europe needs to be more engaged in the Indo-Pacific region and t…,2020-12-06 06:09:16,
badiucao,,RT @niccijsmith: Rasmussen urged EU nations to support Indo-Pacific allies with more freedom of navigation operations in the South China Se…,2020-12-06 06:07:54,
badiucao,,"RT @niccijsmith: If the UK were to deploy one of its new aircraft carriers to East Asia next year, it would would send a “clear signal” tha…",2020-12-06 06:07:51,
badiucao,,RT @niccijsmith: Former Nato chief @AndersFoghR tells @TelegraphWorld that Europe needs to be more engaged in the Indo-Pacific region and t…,2020-12-06 06:07:35,
brianfairchild4,,Navy pushes ahead with plans to stand up another numbered fleet in the Indo-Pacific https://t.co/yBF8QDZUwu,2020-12-06 06:05:59,
TexasJoe3333,"Texas, USA",RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 06:05:47,
SnoopConnieCon,Here & There,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 05:59:01,
Christo30185878,United States,"RT @ModJapan_en: On Nov. 18, Defense Minister Kishi received a courtesy call from Gen. David H. Berger, Commandant of the U.S. Marine Corps…",2020-12-06 05:55:23,
Christo30185878,United States,"RT @1stMAW_Marines: The F-35B Lightning II, a 5th generation fighter aircraft, represents the pinnacle of advanced fighter attack aircraft…",2020-12-06 05:53:37,
shin_taehwan,대한민국 서울,@BonnieGlaser It would be good to see a united Anglo-French Armada in the Indo-Pacific working with allies in the r… https://t.co/v3qvlAD7fa,2020-12-06 05:53:20,
aksharkwatch,"Alaska, USA","RT @mcmsharksxx: Learn all about the spottail shark (Carcharhinus sorrah) with #MCMSharks today! A tropical Indo-Pacific species, they're f…",2020-12-06 05:52:05,
cyberdean07,Cyberspace,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 05:51:53,
Christo30185878,United States,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 05:49:57,
DerekJGrossman,"Santa Monica, CA","RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 05:48:59,
pbonn1989,In a courtroom in Wisconsin. ,Navy pushes ahead with plans to stand up another numbered fleet in the Indo-Pacific - Pacific - Stripes https://t.co/TMAsudDiq8,2020-12-06 05:44:05,
GSahathevan,,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:41:39,
RichFM39517086,"Laguna Beach, Ca","RT @starsandstripes: The @USNavy is resurrecting the 1st Fleet, a spokesman for the Navy secretary confirmed Thursday, days after the servi…",2020-12-06 05:40:42,
ElysiumPlus,Perth,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:38:09,
BoneyardAvGeek,"Nevada, USA","RT @DeptofDefense: #FlashbackFriday: Earlier this year, crews from Ellsworth Air Force Base, S.D., conducted training over the Indo-Pacific…",2020-12-06 05:36:35,
UnitedS96114853,Republic of Slovenia,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:36:26,
Geopolitics_Emp,The Heartland,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:35:52,
akashrai_3575,"New Delhi, Varanasi, India","UK to send aircraft carrier strike group to waters near Japan as soon as early next year.

Rare development comes a… https://t.co/uQwCljGT0m",2020-12-06 05:34:48,
ChowkidarKim,,"Unexpected visit by UK (Western Pacific) :

#UK ,#US to send aircraft carrier strike group to waters near #Japan.

 https://t.co/M4o8RJHvqG",2020-12-06 05:34:23,
RussoNormanF,CA,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:31:56,
17TTRK,"Тикси, Республика Саха, Россия",RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:31:55,
Beeeender,RT ≠ endorsement. NCND.,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:31:28,
no32_matz,5th Ohio Infantry Regiment,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:31:12,
amitabhprevi,India,RT @BonnieGlaser: UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:31:09,
BonnieGlaser,Washington DC,UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/R0GRvBYB0Q,2020-12-06 05:30:47,
FumiNozoe,,Biden Administration Could Benefit from Keeping an Indo-Pacific Focus | RAND https://t.co/zcslU8Qxw0,2020-12-06 05:24:01,
moto2002moto,tokyo.japan,UK to send aircraft carrier strike group to waters near Japan - Nikkei Asia https://t.co/SNVWb8YB67,2020-12-06 05:23:14,
Snicklefrits,Canada,RT @SpaceForceCSO: Fantastic visit w/@PACAF &amp; @INDOPACOM Space Professionals! We talked about inventing &amp; integrating @SpaceForceDoD. Thank…,2020-12-06 05:22:49,
libijian2,"St.20,Block-4,Clifton,Karachi",RT @globaltimesnews: The core of Indo-Pacific Strategy is to contain China’s devt in SW Asia. #India hopes to use the strategy and its rela…,2020-12-06 05:21:03,
spkmind3,US,"RT @RANDCorporation: President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-Paci…",2020-12-06 05:16:43,
MAC__V,,"RT @USArmy: #DYK six of the world's largest armies are in the Indo-Pacific region?

Every year since 1977, land forces leaders come togethe…",2020-12-06 05:15:56,
RANDCorporation,"Santa Monica, California","President-elect Joe Biden may be poised to reverse many of President Trump's policies.

But don't expect the Indo-P… https://t.co/lMv4UFxp8h",2020-12-06 05:14:00,
